Date,Price,Open,High,Low,Vol.,Change %,Chg. %,Unnamed: 7
06/15/2020,53.4,53.4,53.4,53.4,0.00K,0.75%,,
06/16/2020,53.35,53.35,53.35,53.35,0.01K,-0.09%,,
06/17/2020,53.35,53.35,53.35,53.35,0.04K,0.00%,,
06/18/2020,52.95,52.95,52.95,52.95,0.03K,-0.75%,,
06/19/2020,53.1,53.1,53.1,53.1,0.01K,0.28%,,
06/22/2020,53.1,53.1,53.1,53.1,0.01K,0.00%,,
06/23/2020,53.0,53.0,53.0,53.0,0.02K,-0.19%,,
06/24/2020,52.85,52.85,52.85,52.85,0.01K,-0.28%,,
06/25/2020,53.25,53.25,53.25,53.25,0.02K,0.76%,,
06/26/2020,53.5,53.5,53.5,53.5,0.01K,0.47%,,
06/29/2020,52.7,52.7,52.7,52.7,0.04K,-1.50%,,
06/30/2020,52.15,52.5,52.5,51.8,0.14K,-1.04%,,
07/01/2020,51.6,51.6,51.6,51.4,0.09K,-1.05%,,
07/02/2020,52.6,53.0,53.0,52.5,0.06K,1.94%,,
07/03/2020,52.45,52.5,52.5,52.4,0.03K,-0.29%,,
07/06/2020,52.65,52.65,52.65,52.6,0.01K,0.38%,,
07/07/2020,53.0,53.25,53.25,53.0,0.03K,0.66%,,
07/08/2020,52.55,52.5,52.5,52.5,0.04K,-0.85%,,
07/09/2020,52.4,52.55,52.55,52.55,0.03K,-0.29%,,
07/10/2020,52.4,52.4,52.4,52.35,0.02K,0.00%,,
07/13/2020,52.2,52.25,52.25,52.25,0.05K,-0.38%,,
07/14/2020,52.5,52.7,52.7,52.7,0.05K,0.57%,,
07/15/2020,52.6,52.65,52.65,52.6,0.02K,0.19%,,
07/16/2020,52.35,52.25,52.25,52.1,0.01K,-0.48%,,
07/17/2020,52.2,52.2,52.25,52.15,0.01K,-0.29%,,
07/20/2020,52.0,52.0,52.0,52.0,0.01K,-0.38%,,
07/21/2020,52.05,52.3,52.3,52.3,0.01K,0.10%,,
07/22/2020,52.1,52.1,52.1,52.1,0.01K,0.10%,,
07/23/2020,51.95,51.95,51.95,51.95,0.02K,-0.29%,,
07/24/2020,52.0,52.1,52.1,52.0,0.00K,0.10%,,
07/27/2020,52.25,52.25,52.25,52.25,0.01K,0.48%,,
07/28/2020,51.8,51.8,51.8,51.8,0.03K,-0.86%,,
07/29/2020,51.8,51.8,51.8,51.8,0.01K,0.00%,,
07/30/2020,51.9,51.9,51.9,51.9,0.00K,0.19%,,
07/31/2020,51.95,51.95,51.95,51.95,0.00K,0.10%,,
08/03/2020,52.6,52.6,52.6,52.6,0.02K,1.25%,,
08/04/2020,52.45,52.45,52.45,52.45,0.02K,-0.29%,,
08/05/2020,51.6,52.4,52.4,52.0,0.06K,-1.62%,,
08/06/2020,50.2,50.2,50.2,50.2,0.02K,-2.71%,,
08/07/2020,51.2,51.2,51.2,51.2,0.05K,1.99%,,
08/10/2020,50.5,50.5,50.5,50.5,0.01K,-1.37%,,
08/11/2020,49.9,49.5,49.5,49.5,0.01K,-1.19%,,
08/12/2020,49.5,49.85,49.85,49.85,0.01K,-0.80%,,
08/13/2020,49.9,49.85,49.9,49.85,0.00K,0.81%,,
08/14/2020,50.4,50.25,50.25,50.25,0.01K,1.00%,,
08/17/2020,50.45,50.4,50.4,50.4,0.00K,0.10%,,
08/18/2020,50.45,50.45,50.45,50.45,0.01K,0.00%,,
08/19/2020,50.25,50.25,50.25,50.25,0.03K,-0.40%,,
08/20/2020,50.1,50.1,50.1,50.1,0.03K,-0.30%,,
08/21/2020,49.8,49.8,49.8,49.8,0.02K,-0.60%,,
08/24/2020,49.7,49.7,49.7,49.7,0.01K,-0.20%,,
08/25/2020,49.75,49.75,49.75,49.75,0.03K,0.10%,,
08/26/2020,49.7,49.7,49.7,49.7,0.01K,-0.10%,,
08/27/2020,49.8,49.8,49.8,49.8,0.04K,0.20%,,
08/28/2020,49.75,49.9,49.9,49.9,0.01K,-0.10%,,
08/31/2020,51.95,51.5,51.5,51.5,0.01K,4.42%,,
09/01/2020,51.4,51.5,51.5,51.3,0.01K,-1.06%,,
09/02/2020,50.6,51.0,51.0,50.6,0.03K,-1.56%,,
09/03/2020,49.7,50.25,50.25,49.7,0.01K,-1.78%,,
09/04/2020,49.0,49.4,49.4,49.0,0.01K,-1.41%,,
09/07/2020,48.5,48.5,48.5,48.5,0.00K,-1.02%,,
09/08/2020,48.75,48.4,48.75,48.4,0.01K,0.52%,,
09/09/2020,48.8,48.85,48.85,48.85,0.01K,0.10%,,
09/10/2020,49.75,50.0,50.5,50.0,0.01K,1.95%,,
09/11/2020,50.75,50.5,51.0,50.4,0.01K,2.01%,,
09/14/2020,50.75,50.75,50.75,50.75,0.01K,0.00%,,
09/15/2020,51.0,50.75,51.0,50.7,0.01K,0.49%,,
09/16/2020,51.5,51.25,51.5,51.25,0.01K,0.98%,,
09/17/2020,51.9,51.95,52.1,51.95,0.02K,0.78%,,
09/18/2020,52.05,52.1,52.2,52.1,0.01K,0.29%,,
09/21/2020,52.45,52.3,52.65,52.3,0.01K,0.77%,,
09/22/2020,52.7,52.7,52.75,52.6,0.08K,0.48%,,
09/23/2020,52.75,52.75,52.75,52.75,0.05K,0.09%,,
09/24/2020,52.8,52.8,52.8,52.8,0.00K,0.09%,,
09/25/2020,52.8,52.8,52.8,52.8,0.00K,0.00%,,
09/28/2020,59.0,58.75,58.75,58.7,0.07K,11.74%,,
09/29/2020,58.65,58.65,58.65,58.65,0.03K,-0.59%,,
09/30/2020,58.6,58.5,58.5,58.25,0.17K,-0.09%,,
10/01/2020,58.6,58.6,58.6,58.6,0.12K,0.00%,,
10/02/2020,57.55,58.25,58.25,57.6,0.21K,-1.79%,,
10/05/2020,58.1,58.1,58.1,58.1,0.02K,0.96%,,
10/06/2020,58.1,58.1,58.1,58.1,0.01K,0.00%,,
10/07/2020,58.0,57.95,57.95,57.95,0.00K,-0.17%,,
10/08/2020,58.0,58.0,58.0,57.9,0.03K,0.00%,,
10/09/2020,57.4,57.4,57.4,57.4,0.02K,-1.03%,,
10/12/2020,56.85,56.85,56.85,56.85,0.04K,-0.96%,,
10/13/2020,54.7,55.0,55.0,54.35,0.02K,-3.78%,,
10/14/2020,55.4,55.7,55.7,55.5,0.01K,1.28%,,
10/15/2020,55.7,55.4,55.8,55.4,0.04K,0.54%,,
10/16/2020,56.3,56.25,56.25,56.25,0.11K,1.08%,,
10/19/2020,57.3,57.0,57.4,57.0,0.01K,1.78%,,
10/20/2020,57.8,57.5,57.85,57.5,0.01K,0.87%,,
10/21/2020,57.75,57.7,57.7,57.7,0.00K,-0.09%,,
10/22/2020,58.0,58.0,58.0,58.0,0.00K,0.43%,,
10/23/2020,58.0,58.0,58.0,58.0,0.01K,0.00%,,
10/26/2020,58.0,58.05,58.05,58.0,0.01K,0.00%,,
10/27/2020,58.15,58.15,58.15,58.15,0.00K,0.26%,,
10/28/2020,58.2,58.2,58.2,58.2,0.01K,0.09%,,
10/29/2020,58.2,58.2,58.2,58.2,0.02K,0.00%,,
10/30/2020,58.2,58.2,58.2,58.2,0.02K,0.00%,,
11/02/2020,59.9,59.75,59.75,59.75,0.01K,2.92%,,
11/03/2020,60.55,60.0,60.6,60.0,0.01K,1.09%,,
11/04/2020,60.6,60.5,60.5,60.5,0.00K,0.08%,,
11/05/2020,61.45,61.0,61.5,61.0,0.06K,1.40%,,
11/06/2020,61.65,61.5,61.7,61.5,0.09K,0.33%,,
11/09/2020,62.05,62.2,62.2,62.2,0.00K,0.65%,,
11/10/2020,62.3,62.3,62.3,62.3,0.01K,0.40%,,
11/11/2020,62.3,62.3,62.3,62.3,0.01K,0.00%,,
11/12/2020,62.3,62.3,62.3,62.3,0.01K,0.00%,,
11/13/2020,62.25,62.25,62.25,62.25,0.01K,-0.08%,,
11/16/2020,62.3,62.2,62.3,62.2,0.03K,0.08%,,
11/17/2020,62.4,62.3,62.3,62.3,0.01K,0.16%,,
11/18/2020,62.45,62.5,62.5,62.5,0.01K,0.08%,,
11/19/2020,62.65,62.6,62.65,62.6,0.02K,0.32%,,
11/20/2020,63.35,62.75,63.3,62.75,0.04K,1.12%,,
11/23/2020,63.4,63.4,63.4,63.4,0.01K,0.08%,,
11/24/2020,63.5,63.5,63.5,63.5,0.05K,0.16%,,
11/25/2020,63.75,63.75,63.75,63.75,0.02K,0.39%,,
11/26/2020,63.85,63.85,63.85,63.85,0.01K,0.16%,,
11/27/2020,63.9,63.9,63.9,63.9,0.02K,0.08%,,
11/30/2020,70.3,69.0,70.0,69.0,0.02K,10.02%,,
12/01/2020,70.05,70.05,70.05,70.05,0.01K,-0.36%,,
12/02/2020,71.4,71.4,71.4,71.4,0.04K,1.93%,,
12/03/2020,73.55,72.75,74.0,72.75,0.08K,3.01%,,
12/04/2020,74.25,74.25,74.25,74.25,0.01K,0.95%,,
12/07/2020,76.3,74.5,76.0,74.5,0.15K,2.76%,,
12/08/2020,75.95,75.95,75.95,75.95,0.04K,-0.46%,,
12/09/2020,76.6,76.75,76.85,76.75,0.01K,0.86%,,
12/10/2020,77.5,77.0,77.5,77.0,0.02K,1.17%,,
12/11/2020,77.7,77.95,77.95,77.95,0.01K,0.26%,,
12/14/2020,78.75,78.75,78.75,78.75,0.03K,1.35%,,
12/15/2020,79.5,79.5,79.5,79.5,0.01K,0.95%,,
12/16/2020,79.25,79.25,79.25,79.25,0.03K,-0.31%,,
12/17/2020,79.5,79.5,79.5,79.5,0.01K,0.32%,,
12/18/2020,80.0,80.0,80.0,80.0,0.01K,0.63%,,
12/21/2020,79.85,79.85,79.85,79.85,0.00K,-0.19%,,
12/22/2020,80.0,80.0,80.0,80.0,0.03K,0.19%,,
12/23/2020,79.85,79.85,79.85,79.85,0.01K,-0.19%,,
12/24/2020,79.85,79.85,79.85,79.85,,0.00%,,
12/28/2020,85.35,85.35,85.35,85.35,0.04K,6.89%,,
12/29/2020,84.2,84.5,84.5,84.5,0.03K,-1.35%,,
12/30/2020,81.6,82.5,82.5,81.5,0.08K,-3.09%,,
12/31/2020,80.5,81.3,81.3,80.5,0.02K,-1.35%,,
01/04/2021,81.2,82.25,82.25,81.25,0.13K,0.87%,,
01/05/2021,80.35,81.5,81.5,80.5,0.14K,-1.05%,,
01/06/2021,79.45,80.1,80.1,79.5,0.02K,-1.12%,,
01/07/2021,81.05,79.3,81.0,79.3,0.05K,2.01%,,
01/08/2021,84.3,82.75,84.0,82.75,0.03K,4.01%,,
01/11/2021,84.5,84.5,84.5,84.5,0.06K,0.24%,,
01/12/2021,86.5,86.5,86.5,86.5,0.09K,2.37%,,
01/13/2021,87.3,87.3,87.3,87.3,0.06K,0.92%,,
01/14/2021,87.25,87.25,87.25,87.25,0.01K,-0.06%,,
01/15/2021,87.4,87.4,87.4,87.4,0.03K,0.17%,,
01/18/2021,86.4,86.4,86.4,86.4,0.02K,-1.14%,,
01/19/2021,85.0,85.55,85.55,84.75,0.05K,-1.62%,,
01/20/2021,85.5,85.5,85.5,85.5,0.01K,0.59%,,
01/21/2021,85.5,85.5,85.5,85.5,,0.00%,,
01/22/2021,85.9,85.9,85.9,85.9,,0.47%,,
01/25/2021,85.95,85.9,85.9,85.9,0.01K,0.06%,,
01/26/2021,86.0,86.0,86.0,86.0,0.01K,0.06%,,
01/27/2021,86.2,86.25,86.25,86.25,0.02K,0.23%,,
01/28/2021,86.3,86.3,86.3,86.3,0.00K,0.12%,,
01/29/2021,86.2,86.2,86.2,86.2,,-0.12%,,
02/01/2021,85.65,89.25,89.25,88.0,0.08K,-0.64%,,
02/02/2021,85.0,85.3,85.3,85.0,0.16K,-0.76%,,
02/03/2021,83.75,85.1,85.1,83.5,0.09K,-1.47%,,
02/04/2021,84.4,84.25,84.25,84.25,0.03K,0.78%,,
02/05/2021,86.65,86.65,86.65,86.65,0.04K,2.67%,,
02/08/2021,87.5,87.5,87.5,87.5,0.00K,0.98%,,
02/09/2021,87.3,87.0,87.0,87.0,0.00K,-0.23%,,
02/10/2021,87.6,87.6,87.6,87.6,0.01K,0.34%,,
02/11/2021,87.4,87.4,87.4,87.4,0.13K,-0.23%,,
02/12/2021,87.45,87.45,87.45,87.45,0.00K,0.06%,,
02/15/2021,87.05,87.0,87.0,87.0,0.00K,-0.46%,,
02/16/2021,86.55,86.5,86.5,86.5,0.00K,-0.57%,,
02/17/2021,86.0,86.0,86.0,86.0,0.02K,-0.64%,,
02/18/2021,85.75,85.75,85.75,85.75,0.01K,-0.29%,,
02/19/2021,86.0,86.0,86.0,86.0,0.01K,0.29%,,
02/22/2021,85.75,85.75,85.75,85.75,0.00K,-0.29%,,
02/23/2021,85.5,85.5,85.5,85.5,0.01K,-0.29%,,
02/24/2021,85.5,85.5,85.5,85.5,0.01K,0.00%,,
02/25/2021,85.5,85.5,85.5,85.5,0.02K,0.00%,,
02/26/2021,85.1,85.1,85.1,85.1,0.03K,-0.47%,,
03/01/2021,85.6,84.5,86.0,84.5,0.05K,0.59%,,
03/02/2021,87.5,87.5,87.5,87.3,0.08K,2.22%,,
03/03/2021,87.95,88.0,88.0,88.0,0.00K,0.51%,,
03/04/2021,87.5,88.0,88.0,87.5,0.10K,-0.51%,,
03/05/2021,87.75,88.0,88.0,87.5,0.00K,0.29%,,
03/08/2021,88.0,87.5,88.0,87.5,0.00K,0.28%,,
03/09/2021,88.5,87.3,89.0,87.3,0.03K,0.57%,,
03/10/2021,89.0,89.0,89.0,89.0,0.01K,0.56%,,
03/11/2021,89.0,89.0,89.0,89.0,0.00K,0.00%,,
03/12/2021,90.0,90.0,90.0,90.0,0.03K,1.12%,,
03/15/2021,90.5,90.5,90.5,90.5,0.01K,0.56%,,
03/16/2021,90.5,90.5,90.5,90.5,0.03K,0.00%,,
03/17/2021,90.75,90.75,90.75,90.75,0.02K,0.28%,,
03/18/2021,91.0,91.0,91.0,91.0,0.00K,0.28%,,
03/19/2021,92.75,91.5,93.0,91.5,0.02K,1.92%,,
03/22/2021,94.0,94.0,94.0,94.0,0.01K,1.35%,,
03/23/2021,94.5,95.0,95.0,95.0,0.00K,0.53%,,
03/24/2021,94.5,94.5,94.5,94.5,0.01K,0.00%,,
03/25/2021,94.5,94.5,94.5,94.5,0.01K,0.00%,,
03/26/2021,93.95,93.95,93.95,93.95,0.00K,-0.58%,,
03/29/2021,93.0,95.25,95.25,93.25,0.09K,-1.01%,,
03/30/2021,93.85,94.0,94.0,93.8,0.07K,0.91%,,
03/31/2021,96.25,95.75,96.25,95.75,0.05K,2.56%,,
04/01/2021,96.5,97.0,97.25,96.95,0.07K,0.26%,,
04/05/2021,96.5,96.5,96.5,96.5,,0.00%,,
04/06/2021,94.85,94.85,94.85,94.85,0.08K,-1.71%,,
04/07/2021,94.7,94.6,94.6,94.6,0.08K,-0.16%,,
04/08/2021,93.8,94.0,94.0,94.0,0.09K,-0.95%,,
04/09/2021,93.1,93.5,93.5,93.0,0.15K,-0.75%,,
04/12/2021,93.3,93.3,93.3,93.3,0.04K,0.21%,,
04/13/2021,93.45,93.5,93.5,93.5,0.09K,0.16%,,
04/14/2021,93.4,93.4,93.4,93.4,0.00K,-0.05%,,
04/15/2021,93.5,93.5,93.5,93.5,0.01K,0.11%,,
04/16/2021,94.3,93.5,94.35,93.5,0.06K,0.86%,,
04/19/2021,94.35,94.35,94.35,94.35,0.02K,0.05%,,
04/20/2021,94.0,94.0,94.0,94.0,0.01K,-0.37%,,
04/21/2021,93.75,93.75,93.75,93.75,0.03K,-0.27%,,
04/22/2021,93.95,93.95,93.95,93.95,0.00K,0.21%,,
04/23/2021,93.0,93.0,93.0,93.0,0.00K,-1.01%,,
04/26/2021,93.1,93.1,93.1,93.1,0.01K,0.11%,,
04/27/2021,93.1,93.1,93.1,93.1,0.00K,0.00%,,
04/28/2021,92.9,92.9,92.9,92.9,0.00K,-0.21%,,
04/29/2021,92.9,92.9,92.9,92.9,0.01K,0.00%,,
04/30/2021,93.3,93.3,93.3,93.3,0.01K,0.43%,,
05/03/2021,92.8,92.8,92.8,92.8,,-0.54%,,
05/04/2021,93.0,93.0,93.0,93.0,0.02K,0.22%,,
05/05/2021,93.8,93.8,93.8,93.8,0.03K,0.86%,,
05/06/2021,96.05,95.15,95.25,95.15,0.00K,2.40%,,
05/07/2021,96.15,96.15,96.15,96.15,0.01K,0.10%,,
05/10/2021,97.6,97.4,97.65,97.4,0.01K,1.51%,,
05/11/2021,98.7,98.7,98.7,98.7,0.02K,1.13%,,
05/12/2021,100.0,100.0,100.0,100.0,0.03K,1.32%,,
05/13/2021,101.0,101.0,101.0,101.0,0.02K,1.00%,,
05/14/2021,99.0,99.0,99.0,99.0,0.00K,-1.98%,,
05/17/2021,98.35,98.35,98.35,98.35,0.02K,-0.66%,,
05/18/2021,99.1,99.5,99.5,99.2,0.02K,0.76%,,
05/19/2021,99.1,99.1,99.1,99.1,0.01K,0.00%,,
05/20/2021,99.75,99.75,99.75,99.75,0.02K,0.66%,,
05/21/2021,101.0,101.0,101.0,101.0,0.01K,1.25%,,
05/24/2021,103.25,101.0,103.0,101.0,0.01K,2.23%,,
05/25/2021,105.0,105.0,105.0,105.0,0.01K,1.69%,,
05/26/2021,105.1,105.0,105.0,105.0,0.00K,0.10%,,
05/27/2021,105.5,105.5,105.5,105.5,0.00K,0.38%,,
05/28/2021,106.0,106.0,106.0,106.0,0.01K,0.47%,,
05/31/2021,118.9,118.9,118.9,118.9,,12.17%,,
06/01/2021,120.5,119.0,119.0,119.0,0.00K,1.35%,,
06/02/2021,119.95,121.25,121.25,120.0,0.01K,-0.46%,,
06/03/2021,119.0,119.0,119.0,119.0,0.01K,-0.79%,,
06/04/2021,119.75,119.0,119.0,119.0,0.01K,0.63%,,
06/07/2021,121.6,121.6,121.6,121.6,0.00K,1.54%,,
06/08/2021,122.75,122.75,122.75,122.75,0.02K,0.95%,,
06/09/2021,123.7,123.7,123.7,123.7,0.01K,0.77%,,
06/10/2021,126.0,126.0,126.0,126.0,0.01K,1.86%,,
06/11/2021,127.0,127.0,127.0,127.0,0.01K,0.79%,,
06/14/2021,125.55,125.55,125.55,125.55,0.01K,-1.14%,,
06/15/2021,125.0,125.0,125.0,125.0,,-0.44%,,
06/16/2021,125.25,125.25,125.25,125.25,0.01K,0.20%,,
06/17/2021,126.0,126.0,126.0,126.0,0.01K,0.60%,,
06/18/2021,125.0,125.0,125.0,125.0,0.00K,-0.79%,,
06/21/2021,125.5,125.5,125.5,125.5,0.01K,0.40%,,
06/22/2021,127.25,127.25,127.25,127.25,0.00K,1.39%,,
06/23/2021,127.5,127.5,127.5,127.5,0.01K,0.20%,,
06/24/2021,127.5,127.5,127.5,127.5,0.02K,0.00%,,
06/25/2021,127.7,127.7,127.7,127.7,0.03K,0.16%,,
06/28/2021,128.55,130.5,130.5,128.5,0.23K,0.67%,,
06/29/2021,131.0,130.45,130.45,130.45,0.03K,1.91%,,
06/30/2021,134.7,132.5,132.5,132.5,0.07K,2.82%,,
07/01/2021,137.75,137.75,137.75,137.75,0.04K,2.26%,,
07/02/2021,139.25,139.25,139.25,139.25,0.00K,1.09%,,
07/05/2021,143.4,142.5,142.75,142.5,0.02K,2.98%,,
07/06/2021,140.75,140.75,140.75,140.75,0.06K,-1.85%,,
07/07/2021,139.55,140.0,140.0,140.0,0.05K,-0.85%,,
07/08/2021,142.25,142.0,143.0,142.0,0.11K,1.93%,,
07/09/2021,143.0,143.0,143.0,143.0,0.02K,0.53%,,
07/12/2021,142.25,142.25,142.25,142.25,0.02K,-0.52%,,
07/13/2021,144.6,144.6,144.6,144.6,0.01K,1.65%,,
07/14/2021,144.5,144.5,144.5,144.5,0.01K,-0.07%,,
07/15/2021,146.0,146.0,146.0,146.0,0.04K,1.04%,,
07/16/2021,148.1,148.1,148.1,148.1,0.01K,1.44%,,
07/19/2021,150.0,148.75,150.0,148.75,0.07K,1.28%,,
07/20/2021,149.7,150.0,150.0,150.0,0.02K,-0.20%,,
07/21/2021,149.75,149.75,149.75,149.75,,0.03%,,
07/22/2021,149.75,149.75,149.75,149.75,,0.00%,,
07/23/2021,149.75,149.75,149.75,149.75,,0.00%,,
07/26/2021,149.75,149.75,149.75,149.75,,0.00%,,
07/27/2021,149.75,149.75,149.75,149.75,,0.00%,,
07/28/2021,150.1,150.1,150.1,150.1,,0.23%,,
07/29/2021,150.0,150.0,150.0,150.0,,-0.07%,,
07/30/2021,149.75,149.75,149.75,149.75,,-0.17%,,
08/02/2021,152.55,152.75,152.75,152.75,0.08K,1.87%,,
08/03/2021,152.75,152.25,153.0,152.25,0.23K,0.13%,,
08/04/2021,154.4,152.85,154.0,152.85,0.10K,1.08%,,
08/05/2021,157.25,156.5,156.5,155.0,0.04K,1.85%,,
08/06/2021,160.95,160.0,160.95,160.0,0.01K,2.35%,,
08/09/2021,167.05,165.0,167.0,165.0,0.10K,3.79%,,
08/10/2021,167.1,167.1,167.1,167.1,,0.03%,,
08/11/2021,169.4,169.0,169.0,168.5,0.01K,1.38%,,
08/12/2021,171.25,171.25,171.25,171.25,,1.09%,,
08/13/2021,172.75,172.25,172.25,172.25,0.00K,0.88%,,
08/16/2021,173.4,173.4,173.4,173.4,0.02K,0.38%,,
08/17/2021,171.45,172.25,172.25,172.0,0.05K,-1.12%,,
08/18/2021,171.0,171.0,171.0,171.0,,-0.26%,,
08/19/2021,170.9,170.9,170.9,170.9,,-0.06%,,
08/20/2021,167.75,167.75,167.75,167.75,,-1.84%,,
08/23/2021,170.0,170.0,170.0,170.0,,1.34%,,
08/24/2021,170.0,170.0,170.0,170.0,,0.00%,,
08/25/2021,170.75,170.75,170.75,170.75,,0.44%,,
08/26/2021,171.0,171.0,171.0,171.0,,0.15%,,
08/27/2021,170.95,170.95,170.95,170.95,,-0.03%,,
08/30/2021,171.35,171.35,171.35,171.35,,0.23%,,
08/31/2021,174.25,172.0,172.0,172.0,0.00K,1.69%,,
09/01/2021,174.6,174.6,174.6,174.6,0.04K,0.20%,,
09/02/2021,177.5,177.5,177.5,177.5,,1.66%,,
09/03/2021,179.0,179.0,179.0,179.0,,0.85%,,
09/06/2021,178.0,178.0,178.0,178.0,,-0.56%,,
09/07/2021,177.2,177.2,177.2,177.2,,-0.45%,,
09/08/2021,177.35,177.35,177.35,177.35,,0.08%,,
09/09/2021,177.5,177.5,177.5,177.5,,0.08%,,
09/10/2021,177.6,177.6,177.6,177.6,,0.06%,,
09/13/2021,177.5,177.5,177.5,177.5,0.01K,-0.06%,,
09/14/2021,177.45,177.45,177.45,177.45,,-0.03%,,
09/15/2021,177.5,177.5,177.5,177.5,,0.03%,,
09/16/2021,176.0,176.0,176.0,176.0,,-0.85%,,
09/17/2021,177.5,177.5,177.5,177.5,,0.85%,,
09/20/2021,177.5,177.5,177.5,177.5,,0.00%,,
09/21/2021,179.5,179.5,179.5,179.5,,1.13%,,
09/22/2021,180.5,180.0,180.0,180.0,0.00K,0.56%,,
09/23/2021,185.9,185.9,185.9,185.9,,2.99%,,
09/24/2021,181.5,181.0,181.0,181.0,0.01K,-2.37%,,
09/27/2021,204.75,204.75,204.75,204.75,0.06K,12.81%,,
09/28/2021,207.7,210.0,210.0,210.0,0.07K,1.44%,,
09/29/2021,210.5,212.0,212.5,211.0,0.08K,1.35%,,
09/30/2021,218.0,218.0,218.0,218.0,0.04K,3.56%,,
10/01/2021,228.0,228.0,228.0,228.0,0.01K,4.59%,,
10/04/2021,240.0,228.0,240.0,228.0,0.01K,5.26%,,
10/05/2021,269.5,269.5,269.5,269.5,0.04K,12.29%,,
10/06/2021,242.0,242.0,242.0,242.0,0.07K,-10.20%,,
10/07/2021,231.9,230.0,235.0,230.0,0.13K,-4.17%,,
10/08/2021,238.6,242.5,242.75,235.0,0.07K,2.89%,,
10/11/2021,244.5,240.0,247.0,240.0,0.03K,2.47%,,
10/12/2021,242.35,242.35,242.35,242.35,,-0.88%,,
10/13/2021,243.35,247.0,247.0,243.0,0.01K,0.41%,,
10/14/2021,245.0,245.0,245.0,245.0,,0.68%,,
10/15/2021,240.0,243.0,243.0,238.0,0.11K,-2.04%,,
10/18/2021,239.35,240.0,240.0,238.0,0.00K,-0.27%,,
10/19/2021,229.9,229.9,229.9,229.9,,-3.95%,,
10/20/2021,231.5,232.0,232.0,232.0,0.01K,0.70%,,
10/21/2021,228.5,228.5,228.5,228.5,,-1.30%,,
10/22/2021,230.0,230.0,230.0,230.0,0.01K,0.66%,,
10/25/2021,226.0,226.0,226.0,226.0,,-1.74%,,
10/26/2021,223.35,223.35,223.35,223.35,,-1.17%,,
10/27/2021,223.35,223.35,223.35,223.35,,0.00%,,
10/28/2021,223.7,223.7,223.7,223.7,,0.16%,,
10/29/2021,223.45,223.45,223.45,223.45,,-0.11%,,
11/01/2021,145.0,155.0,155.0,150.0,0.01K,-35.11%,,
11/02/2021,140.9,142.5,142.5,139.0,0.05K,-2.83%,,
11/03/2021,157.5,145.0,157.3,145.0,0.24K,11.78%,,
11/04/2021,154.25,160.05,161.35,154.75,0.06K,-2.06%,,
11/05/2021,155.4,155.4,155.4,155.4,0.02K,0.75%,,
11/08/2021,163.0,161.0,163.0,161.0,0.08K,4.89%,,
11/09/2021,160.65,170.0,170.0,162.0,0.07K,-1.44%,,
11/10/2021,152.3,158.5,158.5,158.5,0.03K,-5.20%,,
11/11/2021,151.5,152.0,156.0,151.0,0.06K,-0.53%,,
11/12/2021,150.0,153.0,153.0,153.0,0.03K,-0.99%,,
11/15/2021,149.35,149.35,149.35,149.35,,-0.43%,,
11/16/2021,150.4,150.4,150.4,150.4,,0.70%,,
11/17/2021,150.15,150.15,150.15,150.15,,-0.17%,,
11/18/2021,152.5,152.5,152.5,152.5,,1.57%,,
11/19/2021,152.5,152.5,152.5,152.5,,0.00%,,
11/22/2021,154.0,154.0,154.0,154.0,,0.98%,,
11/23/2021,157.0,157.0,157.0,157.0,,1.95%,,
11/24/2021,159.0,160.0,160.0,160.0,0.00K,1.27%,,
11/25/2021,158.0,158.0,158.0,158.0,,-0.63%,,
11/26/2021,157.5,157.5,157.5,157.5,,-0.32%,,
11/29/2021,159.3,164.5,164.5,157.5,0.03K,1.14%,,
11/30/2021,152.0,158.6,158.6,152.0,0.12K,-4.58%,,
12/01/2021,157.45,157.0,157.0,157.0,0.05K,3.59%,,
12/02/2021,158.5,156.05,156.05,155.0,0.06K,0.67%,,
12/03/2021,155.25,156.0,157.0,155.25,0.12K,-2.05%,,
12/06/2021,151.25,151.25,151.25,151.25,0.01K,-2.58%,,
12/07/2021,154.1,154.1,154.1,154.1,0.03K,1.88%,,
12/08/2021,158.7,159.0,159.0,159.0,0.13K,2.99%,,
12/09/2021,160.1,165.0,165.0,161.0,0.00K,0.88%,,
12/10/2021,163.75,161.0,163.25,161.0,0.01K,2.28%,,
12/13/2021,164.25,164.25,164.25,164.25,,0.31%,,
12/14/2021,164.75,164.75,164.75,164.75,,0.30%,,
12/15/2021,164.75,164.75,164.75,164.75,,0.00%,,
12/16/2021,168.5,168.5,168.5,168.5,,2.28%,,
12/17/2021,168.0,168.0,168.0,168.0,,-0.30%,,
12/20/2021,168.15,168.15,168.15,168.15,,0.09%,,
12/21/2021,169.0,169.0,169.0,169.0,,0.51%,,
12/22/2021,169.5,169.5,169.5,169.5,,0.30%,,
12/23/2021,169.4,169.4,169.4,169.4,,-0.06%,,
12/24/2021,168.9,168.9,168.9,168.9,,-0.30%,,
12/27/2021,170.1,170.1,170.1,170.1,,0.71%,,
12/28/2021,171.0,171.0,171.0,171.0,,0.53%,,
12/29/2021,171.1,171.1,171.1,171.1,,0.06%,,
12/30/2021,170.1,170.1,170.1,170.1,,-0.58%,,
12/31/2021,169.6,169.6,169.6,169.6,,-0.29%,,
01/03/2022,157.5,157.5,157.5,157.5,0.00K,-7.13%,,
