driver,ticker,lookback,threshold,holding,event_date,driver_change_pct,buy_date,sell_date,buy_price,sell_price,capital,shares,buy_mode,return_pct,profit_rp,ending_value
GOLD,MDKA.JK,3,0.5,5,2026-04-17,0.68,2026-04-20,2026-04-27,3350.0,3470.0,1000000,298.51,NEXT_DAY,3.58,35821.0,1035821.0
GOLD,MDKA.JK,3,0.5,5,2026-05-08,3.61,2026-05-11,2026-05-18,2870.0,2660.0,1000000,348.43,NEXT_DAY,-7.32,-73171.0,926829.0
GOLD,MDKA.JK,3,0.5,5,2026-05-29,1.34,2026-06-02,2026-06-09,2640.0,2580.0,1000000,378.79,NEXT_DAY,-2.27,-22727.0,977273.0
GOLD,ANTM.JK,3,0.5,5,2026-01-07,3.13,2026-01-08,2026-01-15,3490.0,4050.0,1000000,286.53,NEXT_DAY,16.05,160458.0,1160458.0
GOLD,ANTM.JK,3,0.5,5,2026-01-28,6.54,2026-01-29,2026-02-05,4320.0,3810.0,1000000,231.48,NEXT_DAY,-11.81,-118056.0,881944.0
GOLD,ANTM.JK,3,0.5,5,2026-02-18,1.28,2026-02-19,2026-02-26,4230.0,4330.0,1000000,236.41,NEXT_DAY,2.36,23641.0,1023641.0
GOLD,ANTM.JK,3,0.5,5,2026-03-27,2.11,2026-03-30,2026-04-07,3500.0,3470.0,1000000,285.71,NEXT_DAY,-0.86,-8571.0,991429.0
GOLD,ANTM.JK,3,0.5,5,2026-04-17,0.68,2026-04-20,2026-04-27,4010.0,4120.0,1000000,249.38,NEXT_DAY,2.74,27431.0,1027431.0
GOLD,ANTM.JK,3,0.5,5,2026-05-08,3.61,2026-05-11,2026-05-18,3700.0,3160.0,1000000,270.27,NEXT_DAY,-14.59,-145946.0,854054.0
GOLD,ANTM.JK,3,0.5,5,2026-05-29,1.34,2026-06-02,2026-06-09,2960.0,2880.0,1000000,337.84,NEXT_DAY,-2.7,-27027.0,972973.0
GOLD,BRMS.JK,3,0.5,5,2026-01-07,3.13,2026-01-08,2026-01-15,1205.0,1225.0,1000000,829.88,NEXT_DAY,1.66,16598.0,1016598.0
GOLD,BRMS.JK,3,0.5,5,2026-01-28,6.54,2026-01-29,2026-02-05,1070.0,980.0,1000000,934.58,NEXT_DAY,-8.41,-84112.0,915888.0
GOLD,BRMS.JK,3,0.5,5,2026-02-18,1.28,2026-02-19,2026-02-26,1055.0,960.0,1000000,947.87,NEXT_DAY,-9.0,-90047.0,909953.0
GOLD,BRMS.JK,3,0.5,5,2026-03-27,2.11,2026-03-30,2026-04-07,765.0,760.0,1000000,1307.19,NEXT_DAY,-0.65,-6536.0,993464.0
GOLD,BRMS.JK,3,0.5,5,2026-04-17,0.68,2026-04-20,2026-04-27,905.0,820.0,1000000,1104.97,NEXT_DAY,-9.39,-93923.0,906077.0
GOLD,BRMS.JK,3,0.5,5,2026-05-08,3.61,2026-05-11,2026-05-18,750.0,720.0,1000000,1333.33,NEXT_DAY,-4.0,-40000.0,960000.0
